,stems,Label
752,"['patronag', 'law', 'new', 'fals', 'exit', 'govern', 'disinterest']",0
753,"['marina', 'pina', 'monarchi', 'synonym', 'freedom']",0
754,"['ana', 'war', 'leav', 'behind', 'bad', 'therapi', 'chang', 'imag', 'tranquil', 'love']",0
755,"['rocio', 'carrasco', 'suffer', 'anxieti', 'attack', 'front', 'tomb', 'madr', 'chipiona']",0
756,"['new', 'edit', 'good', 'night', 'tale', 'rebelli', 'girl', 'includ', 'ada', 'colau', 'aragon', 'agustina']",1
757,"['ana', 'belen', 'cleopatra', 'shakespear', 'merida', 'festiv']",0
758,"['paradis', 'stranger', 'thing', 'girl', 'alcàsser', 'join', 'seri']",1
759,"['zahara', 'still', 'lot', 'boss', 'let', 'go']",0
760,"['geniu', 'music', 'aretha', 'franklin', 'come', 'disney']",1
761,"['seven', 'propos', 'taken', 'account', 'week']",0
762,"['españa', 'coronaviru', 'today', 'last', 'hour', 'fernando', 'simon', 'point', 'media', 'guilti', 'mass', 'elect', 'astrazeneca']",0
763,"['rizha', 'normal', 'parent', 'gener', 'confus', 'peopl', 'age']",0
764,"['spare', 'saviour', 'sing', 'bar', 'drunk', 'german', 'mallorca', 'great', 'school']",1
765,"['natalia', 'break', '13', 'year', 'old', 'boyfriend', 'never', 'singl', 'want', 'live', 'summer', 'real']",0
766,"['guillermo', 'de', 'la', 'dehesa', 'current', 'spanish', 'govern', 'happi', 'end']",0
767,"['experi', 'boadilla', 'bubbl', 'concert', 'regist', 'municip', 'abl', 'buy', 'ticket']",1
768,"['andr', 'squidaro', 'rocker', 'defend', 'bullfight', 'monastic', 'privat', 'educ']",1
769,"['dj', 'nano', 'favorit', 'bourbon', 'queen', 'introduc', 'king', 'knew', 'well']",1
770,"['carlo', 'saura', 'rosalia', 'could', 'perfect', 'heiress', 'lola', 'flower']",1
771,"['emilio', 'aragon', 'want', 'get', 'home', 'get', 'ground', 'three', 'grandchildren']",0
772,"['die', 'b', 'j', 'thoma', 'singer', 'raindrop', 'keep', 'fallin', 'head', 'soundtrack', 'two', 'men', 'one', 'destini']",1
773,"['spanish', 'woman', 'taught', 'maria', 'silent', 'sing', 'rich', 'lover']",1
774,"['skate', 'hero', 'music', 'pay', 'tribut', 'ignacio', 'echeverria', 'hero', 'skateboard', 'die', 'bomb', 'london', '2017']",1
775,"['spanish', 'coronaviru', 'today', 'last', 'hour', 'group', 'minor', '12', '15', 'year', 'benefit', 'approv', 'ema']",0
776,"['travel', 'ear', 'best', 'travel', 'podcast', 'protagonist', 'inspir', 'choos', 'next', 'destin']",1
777,"['photoespaña', '2021', 'present', 'past', 'futur', 'photograph', 'art']",0
778,"['kindnessima', 'garcigrand', 'cumshot', 'juli', 'appl', 'tree', 'pleasur']",1
779,"['gunda', 'pig', 'act', 'better', 'meryl', 'stream']",0
780,"['first', 'sign', 'new', 'real', 'madrid', 'david', 'prais', 'religion', 'music', 'footbal']",1
781,"['sergio', 'lope', 'mystic', 'flamenco', 'jazz', 'cultur', 'appropri', 'art', 'nobodi']",1
782,"['former', 'model', 'singer', 'convinc', 'girlfriend', 'jazmin', 'grace', 'grialdi', 'form', 'music', 'duo']",1
783,"['gift', 'emitt', 'receiv', 'queen', 'doña', 'sofia']",1
784,"['españa', 'coronaviru', 'today', 'last', 'hour', 'canaria', 'demand', 'pcr', 'vaccin', 'travel', 'pass', 'covid']",0
785,"['aldi', 'throw', '10', 'euro', 'airpod', 'worth', 'wireless', 'headphon']",1
786,"['fran', 'rozzano', 'want', 'awar', 'art', 'mani', 'begin']",1
787,"['etern', 'return', 'guitar']",1
788,"['five', 'barbershop', 'modern', 'becom', 'dandi']",0
789,"['walter', 'kolm', 'star', 'urban', 'music', 'healthi', 'kid', 'one', 'die', 'overdos', 'like', '80', 'rock']",1
790,"['lancet', 'collect', 'success', 'spanish', 'essay', 'concert', 'covid', 'time']",1
791,"['emilio', 'aragon', 'return', 'king', 'televis', 'becom', 'hamster', 'within', 'wheel', 'anxieti']",0
792,"['kill', 'hit', 'run', 'kevin', 'clark', 'boy', 'play', 'batteri', 'school', 'rock']",1
793,"['simon', 'bile', 'audac', 'without', 'prize']",1
794,"['game', 'builder', 'garag', 'nintendo', 'want', 'video', 'game']",0
795,"['day', 'cholloon', 'amazon', 'cableless', 'vacuum', 'cleaner', 'powerbal', 'surveil', 'camera', 'revers', 'pulpit']",0
796,"['cast', 'tiktok', 'look', 'protagonist', 'rock']",1
797,"['gonzalo', 'de', 'bourbon', 'juerguist', 'cousin', 'king', 'juan', 'carlo', 'found', 'night', 'escap', 'sad', 'childhood']",0
798,"['torroja', 'ana', 'nobodi', 'understand', 'mecano', 'reassembl']",1
799,"['young', 'artist', 'sought', 'show', 'work', 'remuner', 'basi']",1
800,"['pablo', 'son', 'infanta', 'christina', 'iñaki', 'urdangarin', 'tiktok', 'video', 'much', 'success']",1
801,"['hacienda', 'fine', 'miguel', 'bose', 'degravit', 'ham', 'physiotherapi']",1
802,"['paradis', 'trailer', 'releas', 'date', 'everyth', 'know', 'seri', 'compar', 'stranger', 'thing']",0
803,"['collolo', 'day', 'amazon', 'xiaomi', 'tv', 'stick', 'alo', 'vera', 'doubl', 'pan', 'make', 'potato', 'tortilla', 'airpod', '30']",1
804,"['brad', 'pitt', 'julia', 'robert', 'georg', 'clooney', 'star', 'walk', 'fame', 'mother']",0
805,"['william', 'shakespear', 'die', 'first', 'britan', 'vaccin', 'covid', '19']",0
806,"['crurilla', 'festiv', 'like', 'proof', 'antigen', 'door', 'permiss', 'danc', 'hug']",1
807,"['fandango', 'fuel', 'star', 'madrid', 'special', 'show']",1
808,"['tini', 'stoessel', 'feminist', 'regueton', 'attempt', 'normal', 'becom']",1
809,"['rape', 'age', '14', 'childhood', 'cult', 'harsh', 'theme', 'celebr', 'reveal', 'oprah', 'winfrey', 'seri', 'princ', 'harri']",0
810,"['aitana', 'mollaria', 'ask', 'boy', 'come', 'night']",0
811,"['rototom', '10', '000', 'peopl', 'without', 'mask']",0
812,"['camera', 'record', 'assault', 'ceuta', 'live', 'flesh', '9', 'year', 'old', 'green', 'march', 'saharan']",1
813,"['dua', 'lipa', 'stroke', 'gorillaz', 'lord', 'typer', 'creator', 'nick', 'cave', 'spring', 'sound', '2022']",1
814,"['vilo', 'clandestin', 'brothel', 'salamanca', 'custom', 'make', 'round', 'red', 'neighborhood', 'madrid']",0
815,"['sweet', 'put', 'corrupt', 'make', 'peopl', 'easi', 'prey', 'radic', 'discours']",0
816,"['eight', 'cultur', 'propos', 'close', 'may']",1
817,"['velazquez', 'tech', 'museum', 'rediscov', 'menina', 'technolog']",1
818,"['devast', 'stori', 'one', 'would', 'want', 'hook']",0
819,"['ramoncin', 'fuck', 'end', 'help', 'right', 'mayb', 'wrong', 'one', 'us']",0
820,"['jose', 'lui', 'peral', 'simpl', 'man', 'accumul', 'properti', 'larg', 'current', 'account']",0
821,"['elementari', 'school', 'teacher', 'teach', 'music', 'madonna', 'michael', 'jackson']",1
822,"['mask', 'singer', '2', '15', 'masca', 'first', 'clue', 'theori']",1
823,"['covid', 'caus', 'devast', 'crisi', 'cultur', 'art', 'accord', 'sever', 'intern', 'organ']",0
824,"['christob', 'halffter', 'die', 'compos', 'want', 'tear', 'isol', 'contemporari', 'music']",1
825,"['jose', 'feliciano', 'grow', 'among', 'cockroach', 'pass', 'hat', 'live', 'mansion', 'connecticut']",0
826,"['ladi', 'gaga', 'becam', 'pregnant', '19', 'year', 'old', 'rape']",0
827,"['french', 'valentin', 'stay', 'lui', 'suarez']",1
828,"['urkullu', 'open', 'ernai', 'crimin', 'respons', 'perman', 'hate', 'campaign', 'basqu', 'polic']",1
829,"['maneskin', 'singer', 'win', 'italian', 'eurovis', 'group', 'voluntarili', 'undergo', 'drug', 'test']",1
830,"['famou', 'market', 'profit', 'well', 'known', 'face']",0
831,"['naim', 'darrechi', '19', 'year', 'old', 'mallorcan', 'tiktok', 'earn', 'fortun', 'singl', 'post']",1
832,"['ñigo', 'urrechu', 'new', 'owner', 'zalacain', 'enjoy', 'make', 'ironman', 'earn', 'confid', 'rolando']",1
833,"['last', 'goodby', 'french', 'poet', 'brine', 'palau', 'generalitat']",1
834,"['cholloo', 'week', 'amazon', 'maybellin', 'shiner', 'airpod', '30', 'coloni', 'adida', '4', 'euro', 'pillow', 'leg']",0
835,"['spanish', 'coronaviru', 'today', 'last', 'hour', 'germania', 'ban', 'trip', 'unit', 'kingdom', 'variant', 'covid']",0
836,"['itali', 'win', 'eurovis', '2021']",1
837,"['thousand', 'peopl', 'danc', 'manel', 'sound', 'concert', 'without', 'distanc', 'girona', 'mask']",1
838,"['rociito', 'talisman', 'eurovis', 'favorit']",1
839,"['extra', 'tomávista', 'rendezv', 'outdoor', 'music']",1
840,"['felip', 'juan', 'froilan', 'sarao', 'madrid', 'restaur', 'influenc', 'want', 'miss']",1
841,"['eurovis', '2021', '10', 'classifi', 'first', 'semifin']",1
842,"['eurovis', '2021', '10', 'classifi', 'second', 'semifin']",1
843,"['måneskin', 'italian', 'rocker', 'went', 'sing', 'street', 'rome', 'favorit', 'eurovis']",1
844,"['cepeda', 'mani', 'girl', 'sing', 'danc', 'machistada', 'without', 'consid']",1
845,"['big', 'loser', 'eurovis', 'mockeri', 'remedi', 'ameya', 'rooster', 'de', 'manel', 'navarro']",1
846,"['die', 'mc', 'kevin', 'great', 'friend', 'neymar', 'fall', 'fifth', 'floor', 'tri', 'escap', 'wife', 'unfaith']",0
847,"['mad', 'cool', 'confirm', 'cancel', 'juli', '2021', 'festiv']",1
848,"['real', 'theater', 'present', 'program', '2021', '2022', 'would', 'love', 'nice', 'sunday', 'sing', 'next', 'season', 'preview']",1
849,"['marina', 'seduc', 'nation', 'tourism', 'discount', '35']",0
850,"['billi', 'porter', 'reveal', 'posit', 'vih']",0
851,"['collolo', 'day', 'amazon', 'smartwatch', '64', 'soni', 'headphon', 'maybellin', 'shiner', 'jack', 'jone', 'shirt', '5', 'euro']",1
852,"['cher', 'diva', 'retouch', 'indomit', 'sexual', 'rage', 'millionair', 'fortun']",0
853,"['sinead', 'connor', 'reveal', 'terrifi', 'experi', 'princ', 'flee', 'hous', 'middl', 'night']",0
854,"['pillar', 'margarita', 'great', 'unknown', 'royal', 'famili', 'perman', 'conflict', 'loyalti']",0
855,"['collolo', 'day', 'amazon', 'barbecu', 'without', 'fume', 'rose', 'musket', 'wifi', 'repeat', 'pillow', 'leg']",1
856,"['summer', 'experi', 'camarena']",1
857,"['immedi', 'fun', 'drive', 'maserati', 'mc20']",1
858,"['dvicio', 'spain', 'support', 'artist', 'outsid', 'artist', 'home']",0
859,"['cindi', 'crawford', 'melena', 'leonin', '90', 'unexpect', 'return', '2021']",1
860,"['spanish', 'coronaviru', 'today', 'last', 'hour', 'ccaa', 'administ', '22', '587', '343', 'dose', 'covid', '19', 'vaccin']",0
861,"['bob', 'dylan', 'turn', '80', '400', 'million', 'bank', 'scandal', 'nobel', 'prize', 'fame', 'tocapelot']",1
862,"['corral', 'de', 'la', 'morria', 'anniversari', 'reopen', 'legend']",0
863,"['fitur', 'hunt', 'captur', 'spanish', 'tourist', 'least', 'intern', 'massiv', 'edit']",0
864,"['william', 'deresiewicz', 'worst', 'time', 'artist', 'sinc', 'world', 'war', 'ii']",1
865,"['lalo', 'schifrin', 'argentin', 'took', 'three', 'minut', 'compos', 'main', 'theme', 'imposs', 'mission', 'today', 'live', 'mansion', 'groucho', 'marx']",1
866,"['almost', 'alway', 'lie', 'said']",0
867,"['russian', 'network', 'violent', 'word', 'whore', 'find', 'interest', 'reappropri']",0
868,"['franco', 'battiato', 'intellectu', 'songwrit', 'medit', 'twice', 'day', 'castl', 'skirt', 'etna']",1
869,"['mask', 'singer', '2', 'present', '15', 'mask', 'first', 'track', 'theori']",1
870,"['franco', 'battiato', 'die', 'age', '76', 'pop', 'humanist']",1
871,"['want', 'see', 'danc', 'center', 'perman', 'graviti', 'unforgett', 'song', 'franco', 'battiato']",1
872,"['last', 'day', 'franco', 'battyato', 'count', 'brother', 'neither', 'realiz', 'die']",0
873,"['music', 'theatr', 'competit', 'celebr', 'intern', 'day', 'museum', 'madrid']",1
874,"['franco', 'battiato', 'new', 'gener', 'peach', 'call', 'name', 'wed', 'paper', 'hous']",1
875,"['festiv', 'bilbao', 'bbk', 'live', 'postpon', '2022', 'due', 'coronaviru']",0
876,"['fault', '2021', 'burriana', 'lift', '19', 'monument', 'bridg', '9', '12', 'octob']",0
877,"['ariana', 'grand', 'marri', 'secret', 'luxuri', 'real', 'estat', 'agent', 'dalton', 'gomez']",0
878,"['dj', 'nano', 'book', 'confess', 'music', 'save', 'bad', 'life']",1
879,"['archangel', 'flamenco', 'never', 'risk', 'extinct']",1
880,"['six', 'plan', 'enjoy', 'week', 'madrid']",0
881,"['maria', 'juncal', 'flamenco', 'dancer', 'triumph', 'middl', 'world', 'bring', 'joy', 'madrid']",1
882,"['barbara', 'pravi', 'favorit', 'win', 'contest', 'connect', 'spain', 'rocio', 'carrasco']",1
883,"['fentanyl', 'epidem', 'drug', '40', 'time', 'potent', 'heroin', 'spread', 'world']",0
884,"['san', 'cristob', 'educ', 'center', 'reward', 'academ', 'excel']",0
885,"['monday', 'celebr', 'imag']",0
886,"['odyssey', 'spanish', 'pianist', 'fled', 'israel', 'win', 'prize', 'stress', 'trap', 'nois', 'siren', 'explos', 'nightmar']",1
887,"['enya', 'celebr', '60th', 'birthday', 'enclos', 'castl', '3', '8', 'million', 'euro', 'compani', 'mani', 'cat']",0
888,"['jose', 'felix', 'sánz', 'seven', 'point', 'differ', 'fiscal', 'pressur', 'spain', 'europ', 'fact', 'invent', 'least', 'incorrect']",0
889,"['maialen', 'de', 'ot', 'girl', 'startl', 'clean', 'place', 'noth', 'happen']",0
890,"['clock', 'gp', 'control', 'children']",0
891,"['fernando', 'emplac', 'good', 'spanish', 'opera', 'italian', 'expect', '147', 'year']",1
892,"['presid', 'council', 'exalt', 'day', 'provinc', 'gratitud', 'castellon', 'work', 'toilet']",0
893,"['cholloo', 'week', 'amazon', '40', 'philip', 'dryer', 'leku', 'mold', 'make', 'ice', 'cream', 'calippo', 'style', 'home', 'maybellin', 'shiner']",0
894,"['secret', 'sanctuari', 'athlet', 'wanda', 'mythic', 'shirt', 'scarv', 'motto']",0
895,"['absolut', 'superior', 'juli']",1
896,"['ani', 'monkey', 'cool', 'pull', 'invigor', 'chute', 'worker', 'invent', 'catalan', 'becom', 'profit', 'andalucia']",1
897,"['castellon', 'jazz', 'capit', 'may', '20', '23']",1
898,"['antonio', 'dancer', 'ostrac', 'condemn', 'jesu', 'sting', 'viper', 'tongu', 'duchess', 'dawn']",0
899,"['hiba', 'abouk', 'dream', 'star', 'remak', 'cleopatra']",0
900,"['infanta', 'pillar', 'margarita', 'gift', 'juan', 'carlo', 'made', 'everyon', 'cri']",1
901,"['ptazeta', 'camouflag', 'eye', 'blindfold', 'progress', 'exist']",1
902,"['xinni', 'tiktok', 'triumph', 'video', 'clip', 'decid']",1
903,"['concert', 'show', 'celebr', 'saint', 'isidro']",1
904,"['bonu', 'edg', 'u2', 'join', 'martin', 'garrix', 'offici', 'song', 'eurocup']",1
905,"['like', 'marijuana', 'like', 'manu', 'chao', '20', 'year', 'big', 'success']",1
906,"['miley', 'cyru', 'surpris', 'dedic', 'power', 'messag', 'liam', 'hemsworth']",1
907,"['crazi', 'stori', 'tycoon', 'discov', 'oas', 'group', 'want', 'line', 'great', 'time', 'throw', 'new', 'star']",1
908,"['stay', 'homa', 'peopl', 'understand', 'buy', 'ticket', 'see', 'group', 'like']",1
909,"['ifema', 'postpon', 'inaugur', 'san', 'isidro', 'facil']",1
910,"['rototom', 'propos', 'benicàssim', 'enclosur', 'festiv', 'cultur', 'event', '365', 'day', 'year']",0
911,"['sonar', '2022', 'announc', 'chemic', 'brother', 'blaze', 'ark', 'first', 'artist']",1
912,"['collolo', 'day', 'amazon', 'superz', 'chair', 'car', 'cybex', 'electrostimul', 'coffe', 'maker', 'capsula', 'bosch']",1
913,"['seven', 'propos', 'taken', 'account', 'week']",0
914,"['hiit', 'new', 'fashion', 'workout', 'lose', 'weight', 'fun', 'rhythm', 'music']",1
915,"['armi', 'dead', 'eras', 'histori', 'movi', 'premier', 'week']",0
916,"['danger', 'friendship', 'meet', '30', 'year', 'plot', 'gurtel', 'later']",0
917,"['manuel', 'carrasco', 'first', 'artist', 'confirm', 'festiv', 'som', 'castello']",1
918,"['san', 'isidro', 'return', 'concert', 'prior', 'reserv', 'entri', 'differ', 'scenario', 'madrid']",1
919,"['manuel', 'alexandro', 'get', 'princess', 'prize', 'craft', 'asturia']",1
920,"['dua', 'lipa', 'triumph', 'women', 'domin', 'brit', 'award']",1
921,"['paraiso', 'lyceu', 'anna', 'netrebko', 'gustavo', 'doubtmel', 'also', 'ann', 'carson', 'antonio', 'lopez']",1
922,"['day', 'cock', 'amazon', 'bathroom', 'shelf', 'pillow', 'leg', 'hair', 'dryer', 'philip', 'cableless', 'hand', 'vacuum', 'cleaner']",0
923,"['dua', 'lipa', 'taylor', 'swift', 'best', 'look', 'red', 'carpet', 'brit', '2021', 'award']",1
924,"['feast', 'meadow', 'saint', 'isidro', 'ifema', 'concert', 'foodtruck', 'temperatur', 'control', 'limit', 'capac']",1
925,"['najwa', 'nimri', 'import', 'role', 'one', 'lead', 'home', 'alway', 'work', 'way', 'want']",0
926,"['fbi', 'declassifi', 'file', 'death', 'kurt', 'cobain']",0
927,"['forbidden', 'freedom', 'help', 'take', 'mani', 'freedom']",0
928,"['juan', 'jose', 'tellez', 'noth', 'dissent', 'lust', 'sex']",0
929,"['five', 'interest', 'documentari', 'star', 'music']",1
930,"['jesu', 'aguirr', 'former', 'priest', 'fell', 'love', 'duchess', 'like', 'stepmoth', 'cinderella', 'children']",0
931,"['prize', 'real', 'theatr', 'best', 'opera', 'world']",1
932,"['theater', 'zero', 'impact', 'thank', 'energi', 'achiev', 'pedal']",1
933,"['nice', 'sunday', 'sing', 'spain']",1
934,"['iren', 'grecia', 'peculiar', 'princess', 'go', 'hairdress', 'wear', 'jewel', 'give', 'import', 'stylism']",0
935,"['thousand', 'spaniard', 'parti', 'end', 'state', 'alarm', 'final', 'street', 'feel', 'like', 'crimin']",1
936,"['emmanuel', 'macron', 'europ', 'rediscov', 'ambit']",0
937,"['music', 'teacher', 'make', 'children', 'danc', 'ore']",1
938,"['robot', 'sophia', 'madrileña', 'five', 'dress']",0
939,"['otegi', 'press', 'sanchez', 'bring', 'peopl', 'street', 'fulfil', 'pact', 'final', 'labor', 'reform']",0
940,"['five', 'reason', 'miss', 'nomadland', 'oscar', 'movi']",0
941,"['chollolo', 'week', 'amazon', 'smartwatch', '57', 'adida', 'jacket', 'maybellin', 'shiner']",0
942,"['españa', 'coronaviru', 'today', 'news', 'last', 'hour', 'thousand', 'madrid', 'take', 'street', 'celebr', 'end', 'curfew', 'polic', 'evict', 'door', 'sun']",0
943,"['urban', 'exhibit', 'turn', 'path', 'santiago', 'art', 'galleri', '140', 'kilomet']",1
944,"['crazi', 'hill', 'marri', '80', 'vaccin']",0
945,"['floyd', 'daughter', 'vision', 'fulfil', 'daddi', 'chang', 'world']",0
946,"['moncho', 'lopez', 'mother', 'yeast', 'direct', 'decathlon', 'get', 'rich', 'healthi', 'bread', 'gourmet']",1
947,"['vax', 'live', 'provaccin', 'concert', 'brought', 'togeth', 'jeniff', 'lopez', 'j', 'balvin', 'pope', 'joe', 'biden']",1
948,"['carlo', 'macon', 'politician', 'knew', 'wait', 'gener']",0
949,"['murat', 'evgin', 'compos', 'put', 'spanish', 'music', 'turkish', 'soap', 'opera']",1
950,"['jota', 'planet', 'experi', 'close', 'death', 'pure', 'experiment']",0
951,"['cross', 'knive', '5', 'plan', 'start', 'encourag', 'may']",0
952,"['courteney', 'cox', 'throw', 'one', 'icon', 'scene', 'friend']",0
953,"['pg', 'castellon', 'dilat', 'tripartit', 'longer', 'preview', 'approv', 'august']",0
954,"['500', 'year', 'battl', 'common', 'first', 'revolut', 'modern', 'europ']",0
955,"['manel', 'navarro', 'spanish', 'brand', 'work', 'eurovis']",0
956,"['moncho', 'chavea', 'child', 'even', 'buy', 'milk', 'disast', 'fell', 'depress']",0
957,"['miguel', 'rio', 'privat', 'life', 'hermet', 'success', 'career']",1
958,"['ludient', 'adalid', 'del', 'art', 'de', 'combatar', 'la', 'depopul', 'rural', 'con', 'micromecenazgo']",1
959,"['work', 'get', 'relax', 'product', 'take', 'good', 'bath']",0
960,"['collolo', 'day', 'amazon', '45', 'tomtom', 'bialetti', 'coffe', 'machin', 'irrig', 'system', 'rollabl', 'bag', 'store', 'cloth']",0
961,"['alex', 'casademunt', 'honor', 'ot', 'colleagu', 'concert', 'madrid']",1
962,"['razer', 'blade', '15', 'best', 'game', 'laptop', 'moment']",0
963,"['moncho', 'chavea', 'street', 'vendor', 'surviv', 'depress', 'break', 'record', 'youtub']",1
964,"['son', 'imanol', 'aria', 'follow', 'step', 'daniel', 'also', 'appear', 'tell']",1
965,"['beauti', 'palac', 'spain', 'alreadi', 'visit', 'insid']",0
966,"['start', 'new', 'edit', 'rhizom', 'festiv', 'independ', 'cinema', 'music', 'walk', 'madrid']",1
967,"['ten', 'restaur', 'eat', 'well', 'surround', 'retreat']",0
968,"['oldest', 'human', 'burial', 'africa', 'three', 'year', 'old', 'boy', 'mtototo']",0
969,"['fortnit', 'contra', 'appl', 'judgment', 'defin', 'futur', 'app']",1
970,"['chollolo', 'day', 'amazon', 'air', 'fryer', 'video', 'game', 'sim', 'smartwatch', 'sneaker', 'new', 'balanc', '50']",0
971,"['valencian', 'greek', 'lowest', 'ratio', 'teach', 'opposit', 'music', 'physic', 'educ']",1
972,"['david', 'bustamant', 'sincer', 'never', 'relationship', 'paula', 'echevarria']",1
973,"['castellon', 'festiv', 'defin', 'format', 'safeti', 'protocol', 'health', 'may', '17']",1
974,"['españa', 'coronaviru', 'today', 'latest', 'news', 'sanidad', 'notifica', '4', '515', 'new', 'case', '106', 'dead', 'incid', 'drop', '10', 'point']",0
975,"['pastora', 'soler', 'without', 'mask', 'mask', 'singer', 'would', 'never', 'sung', 'english', 'public']",1
976,"['want', 'app', 'track', 'phrase', 'trigger', 'war', 'appl', 'facebook']",0
977,"['enigmat', 'spell', 'rilk', 'duino', 'elegia']",1
978,"['extrem', 'postpon', 'farewel', 'tour', 'wait', 'decis', 'inelig', 'theft']",1
979,"['audienc', 'barcelona', 'studi', 'ask', 'jxcat', 'three', 'million', 'euro', 'deviat', 'cdc', 'case', 'palau']",0
980,"['bmw', 'r', '1200', 'rt', 'queen', 'tourism']",1
981,"['lui', 'miguel', 'alexandro', 'sergio', 'brother', 'sun', 'mexico']",1
982,"['eva', 'yerbabuena', 'believ', 'flamenco', 'continu', 'parti', 'hard', 'job']",1
983,"['jorg', 'valdano', 'footbal', 'full', 'left', 'wing', 'footbal', 'know']",0
984,"['bicentenni', 'polem', 'napoleon', 'death', 'liber', 'slaver']",0
985,"['fear', 'children', 'futur', 'look', 'dark', 'want', 'separ', 'us', 'unit', 'kingdom']",0
986,"['elect', 'madrid', 'latest', 'news', 'el', 'psoe', 'denounc', 'aid', 'elector', 'board', 'partisan', 'use', '2', 'may']",0
987,"['polic', 'archiv', 'investig', 'open', 'theft', '5', '000', 'euro', 'palau', 'music', 'valencia']",1
988,"['warren', 'buffett', 'eighth', 'richest', 'man', 'world', 'name', 'successor', 'compani']",0
989,"['chollolo', 'week', 'amazon', 'shoe', 'new', 'balanc', '50', 'arcad', 'machin', 'step', 'make', 'aerob']",1
990,"['españa', 'coronaviru', 'today', 'latest', 'news', 'observatori', 'doctor', 'suspend', 'manag', 'pandem', 'madrid']",0
991,"['stori', 'last', 'pancho', 'heartbreak', 'charm', 'juri']",1
992,"['path', 'valencian', 'band', 'music', 'heritag', 'human']",1
993,"['madrid', 'elect', 'latest', 'news', 'rita', 'maestr', 'defin', 'madrid', 'altern', 'madrid', 'trumpism', 'pp']",0
994,"['mariann', 'faithful', 'side', 'wild', 'bohemian']",1
995,"['spanish', 'coronaviru', 'today', 'break', 'news']",0
996,"['españa', 'coronaviru', 'today', 'latest', 'news', 'sanidad', 'notifica', '9', '135', 'new', 'case', '136', 'death', 'incid', 'low', '229']",0
997,"['pp', 'negoti', 'pnv', 'altern', 'state', 'alarm', 'pedro', 'sanchez']",0
998,"['tragedi', 'meron', 'mountain', 'miracl', 'happen']",0
999,"['ten', 'dead', 'hundr', 'wound', 'avalanch', 'massiv', 'religi', 'holiday', 'meron', 'mountain', 'north', 'israel']",0
